,ID,Case Number,Block,Primary Type,Description,Location Description,Arrest,Domestic,Year,Latitude,Longitude,Dates,Time
396204,10776710,HZ543113,010XX W POLK ST,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESTAURANT,FALSE,FALSE,2016,41.87183579,-87.65358879,11/28/2016,11:00:00
396205,10776713,HZ517797,044XX W CONGRESS PKWY,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,TRUE,FALSE,2016,41.87421724,-87.73643509,11/16/2016,14:40:47
396206,10776715,HZ542935,019XX S HAMLIN AVE,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2016,41.85449511,-87.71992814,12/7/2016,5:00:00
396207,10776716,HZ543245,002XX E ERIE ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.89417373,-87.62140147,11/30/2016,7:00:00
396208,10776717,HZ543195,031XX W 64TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,2016,41.77715897,-87.70226492,10/14/2016,0:00:00
396209,10776721,HZ542043,027XX S SACRAMENTO AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.84231534,-87.70007272,12/4/2016,12:30:00
396210,10776722,HZ543229,013XX W 97TH PL,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.71694988,-87.65617205,8/20/2016,0:30:00
396211,10776723,HZ511209,022XX S KOLIN AVE,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,2016,41.85078171,-87.73230724,11/11/2016,8:36:00
396212,10776727,HZ543104,034XX W WILSON AVE,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.96474492,-87.71484914,12/5/2016,7:45:00
396213,10776729,HZ543270,026XX W 22ND PL,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.85104473,-87.69115557,12/6/2016,17:00:00
396214,10776730,HZ543107,014XX S KOLIN AVE,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,2016,41.86151303,-87.73359807,10/9/2016,8:00:00
396215,10776731,HZ543232,008XX N MICHIGAN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2016,41.89798294,-87.62409563,12/2/2016,19:23:00
396216,10776732,HZ543261,004XX S CICERO AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.87466237,-87.7450523,12/6/2016,12:00:00
396217,10776734,HZ543133,114XX S THROOP ST,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,APARTMENT,TRUE,FALSE,2016,41.68615599,-87.65434969,12/7/2016,10:25:00
396218,10776737,HZ543243,009XX E 79TH ST,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,2016,41.751331,-87.60119157,12/7/2016,12:00:00
396219,10776745,HZ542260,059XX N KIMBALL AVE,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.98901798,-87.7139411,12/6/2016,15:23:00
396220,10776750,HZ543034,001XX W GARFIELD BLVD,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CURRENCY EXCHANGE,TRUE,FALSE,2016,41.79458389,-87.62930735,12/7/2016,8:37:00
396221,10776751,HZ504680,074XX S LANGLEY AVE,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,2016,41.75977642,-87.60787256,11/6/2016,9:00:00
396222,10776753,HZ543053,005XX E 92ND ST,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,2016,41.72743075,-87.61071669,12/7/2016,9:15:00
396223,10776757,HZ543256,052XX W WASHINGTON BLVD,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2016,41.88236336,-87.75544383,12/7/2016,12:10:00
396224,10776758,HZ542945,102XX S LA SALLE ST,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,2016,41.70813327,-87.6271421,12/7/2016,7:36:00
396225,10776762,HZ503298,013XX S SPRINGFIELD AVE,NARCOTICS,MANU/DELIVER:PCP,STREET,TRUE,FALSE,2016,41.8638429,-87.72266193,11/5/2016,9:42:00
396226,10776763,HZ543296,016XX N PULASKI RD,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,2016,41.91058325,-87.72635338,12/7/2016,12:40:00
396227,10776764,HZ543209,0000X W 79TH ST,CRIMINAL TRESPASS,TO LAND,SIDEWALK,TRUE,FALSE,2016,41.75092757,-87.62571675,12/7/2016,11:25:00
396228,10776765,HZ543255,001XX E CHESTNUT ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.89837293,-87.62503531,12/6/2016,9:00:00
396229,10776771,HZ543029,004XX E 33RD ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,2016,41.83465008,-87.61684718,11/29/2016,0:01:00
396230,10776772,HZ542279,076XX S SOUTH CHICAGO AVE,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,FALSE,FALSE,2016,41.75655047,-87.59260005,12/6/2016,14:50:00
396231,10776774,HZ540961,079XX S AVALON AVE,THEFT,OVER $500,CONVENIENCE STORE,FALSE,FALSE,2016,41.7509436,-87.59426233,12/5/2016,14:30:00
396232,10776775,HZ543172,016XX W 18TH ST,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,2016,41.85777111,-87.66757671,12/5/2016,18:00:00
396233,10776779,HZ543223,107XX S CALUMET AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2016,41.69920337,-87.61476779,12/6/2016,22:20:00
396234,10776782,HZ543154,026XX W THOMAS ST,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,ALLEY,FALSE,FALSE,2016,41.9011387,-87.69320315,12/7/2016,5:00:00
396235,10776783,HZ543297,049XX W MELROSE ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2016,41.93969637,-87.75010419,12/5/2016,12:46:00
396236,10776784,HZ543238,039XX W DIVISION ST,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,FALSE,FALSE,2016,41.90268841,-87.72434167,12/6/2016,17:00:00
396237,10776785,HZ543221,021XX W RANDOLPH ST,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2016,41.88452365,-87.68028079,12/1/2016,13:12:00
396238,10776786,HZ543205,033XX W 16TH ST,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,2016,41.85903655,-87.70967967,12/7/2016,11:53:00
396239,10776787,HZ543335,013XX N WELLS ST,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,2016,41.90700992,-87.6345868,12/7/2016,13:00:00
396240,10776792,HZ543319,008XX N DEARBORN ST,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.89749663,-87.62980164,12/7/2016,12:00:00
396241,10776793,HZ542992,019XX S KEDZIE AVE,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2016,41.85478948,-87.70533818,12/6/2016,21:00:00
396242,10776794,HZ543201,014XX N RIDGEWAY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.90726384,-87.72036371,12/7/2016,10:50:00
396243,10776797,HZ543308,012XX N KILDARE AVE,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,2016,41.90382723,-87.7337202,11/25/2016,1:00:00
396244,10776798,HZ543271,020XX W DIVISION ST,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2016,41.9031707,-87.67834226,12/6/2016,15:16:00
396245,10776802,HZ543241,016XX W DIVISION ST,THEFT,FROM BUILDING,SMALL RETAIL STORE,TRUE,FALSE,2016,41.90331601,-87.66924171,12/7/2016,12:00:00
396246,10776805,HZ543277,020XX W THOMAS ST,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2016,41.90135083,-87.67826535,12/6/2016,15:16:00
396247,10776810,HZ543327,005XX N HOMAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.89097744,-87.71130092,12/1/2016,18:30:00
396248,10776811,HZ531756,006XX W OHARE ST,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,OTHER,TRUE,FALSE,2016,41.95390047,-87.9074726,11/28/2016,6:00:00
396249,10776812,HZ543252,085XX S DORCHESTER AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2016,41.73987253,-87.59034781,12/1/2016,19:00:00
396250,10776813,HZ543348,072XX S JEFFERY BLVD,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2016,41.76410602,-87.57625684,11/25/2016,14:00:00
396251,10776815,HZ533113,033XX W FILLMORE ST,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,2016,41.86818094,-87.70927139,11/29/2016,8:00:00
396252,10001364,HY191023,050XX S KEDZIE AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.80169033,-87.70379207,3/19/2015,16:45:00
396253,10089670,HY277887,003XX N PINE AVE,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,FALSE,FALSE,2015,41.88667597,-87.76341096,5/28/2015,6:40:00
396254,11862805,JC475129,002XX S WHIPPLE ST,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,2019,41.87777277,-87.70236292,10/16/2019,15:43:00
396255,10776817,HZ543257,001XX W 103RD ST,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,2016,41.70712678,-87.62635841,12/7/2016,10:31:00
396256,10776819,HZ533115,033XX W FILLMORE ST,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,2016,41.86818094,-87.70927139,11/29/2016,6:00:00
396257,10776820,HZ533174,033XX W FILLMORE ST,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,2016,41.86818094,-87.70927139,11/29/2016,8:00:00
396258,10776821,HZ542824,054XX S PRINCETON AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2016,41.79569888,-87.63303209,12/6/2016,9:45:00
396259,10776824,HZ543321,035XX N HALSTED ST,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,2016,41.94568858,-87.64943776,12/7/2016,13:20:00
396260,10776825,HZ531763,006XX W OHARE ST,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,2016,41.95390047,-87.9074726,11/28/2016,6:00:00
396261,10776828,HZ543155,050XX W WINONA ST,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2016,41.97435668,-87.75298751,12/2/2016,14:00:00
396262,10776829,HZ543356,018XX S KARLOV AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2016,41.85584587,-87.727275,12/7/2016,11:50:00
396263,10776830,HZ543292,085XX S INGLESIDE AVE,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,2016,41.73950625,-87.60126361,12/7/2016,12:13:00
396264,10776835,HZ543384,027XX S DEARBORN ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.84407427,-87.62844209,11/29/2016,12:00:00
396265,10776836,HZ543360,036XX W OGDEN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.85431704,-87.71537828,12/7/2016,7:00:00
396266,10776838,HZ543381,054XX S CORNELL AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.7969934,-87.58545264,12/7/2016,7:30:00
396267,10776839,HZ543317,020XX N LATROBE AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.91781949,-87.75718899,12/7/2016,12:20:00
396268,10776850,HZ540795,078XX S CHAPPEL AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.7527816,-87.5747884,12/5/2016,11:30:00
396269,10776851,HZ543059,021XX E 87TH ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,2016,41.73709431,-87.57299818,12/6/2016,11:30:00
396270,10776854,HZ543080,084XX S EXCHANGE AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2016,41.74233178,-87.55273555,12/7/2016,9:46:00
396271,10776855,HZ543048,039XX N LAWNDALE AVE,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2016,41.95238912,-87.72022196,12/6/2016,13:30:00
396272,10776856,HZ543284,068XX W GRAND AVE,BATTERY,SIMPLE,STREET,FALSE,FALSE,2016,41.92359574,-87.79558796,12/7/2016,12:39:00
396273,10776857,HZ542235,073XX S YATES BLVD,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,2016,41.7619415,-87.56643719,12/4/2016,17:00:00
396274,10776858,HZ543109,095XX S CONSTANCE AVE,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,FALSE,TRUE,2016,41.72169151,-87.57898206,12/7/2016,10:30:00
396275,10776859,HZ543354,047XX W 47TH ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SMALL RETAIL STORE,FALSE,FALSE,2016,41.80764629,-87.74111021,12/7/2016,7:54:00
396276,10776860,HZ543084,027XX E 89TH ST,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.73365047,-87.55784532,12/6/2016,15:00:00
396277,11863446,JC475776,003XX S FRANCISCO AVE,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2019,41.87689601,-87.69863354,10/16/2019,18:00:00
396278,10776866,HZ543268,082XX S SAGINAW AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2016,41.74560867,-87.56006864,7/1/2016,0:00:00
396279,10776867,HZ543326,107XX S AVENUE M,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.70012541,-87.53769811,12/5/2016,0:01:00
396280,10776868,HZ543341,032XX W GEORGE ST,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2016,41.93388339,-87.70824541,12/7/2016,12:00:00
396281,10776870,HZ540748,101XX S AVENUE L,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2016,41.71105315,-87.53649027,12/1/2016,12:00:00
396282,10776879,HZ543227,116XX S YALE AVE,ARSON,ATTEMPT ARSON,RESIDENCE,FALSE,FALSE,2016,41.68289574,-87.62882023,12/7/2016,11:50:00
396283,10776887,HZ543262,127XX S LOWE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.66225807,-87.63779553,12/7/2016,12:00:00
396284,10776888,HZ543357,097XX S GREENWOOD AVE,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2016,41.71812327,-87.59707796,10/4/2016,11:00:00
396285,10776892,HZ543267,001XX W CERMAK RD,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2016,41.8528683,-87.63091491,12/7/2016,12:19:00
396286,10776899,HZ543371,037XX W 80TH PL,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.74685858,-87.71529219,12/7/2016,13:30:00
396287,10776900,HZ543334,007XX S KEDVALE AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2016,41.87143426,-87.72902966,12/7/2016,13:00:00
396288,10776907,HZ543288,030XX S DR MARTIN LUTHER KING JR DR,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.83981621,-87.61751617,12/7/2016,11:52:00
396289,10776909,HZ543276,086XX S LAFAYETTE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.73711943,-87.62546898,12/7/2016,12:52:00
396290,10776915,HZ543376,009XX N MICHIGAN AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2016,41.89941016,-87.62413127,12/7/2016,12:49:00
396291,10776917,HZ543370,018XX W 80TH ST,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.74846576,-87.66889418,12/7/2016,13:26:00
396292,10776918,HZ543399,058XX N MILWAUKEE AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,2016,41.98720663,-87.77828014,11/10/2016,20:00:00
396293,10776920,HZ543407,070XX S ARTESIAN AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,2016,41.76600599,-87.68450087,12/7/2016,13:30:00
396294,10776923,HZ543305,017XX W 77TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.75394392,-87.6675623,12/7/2016,13:00:00
396295,10776924,HZ543392,023XX N CLARK ST,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,2016,41.924616,-87.63987361,12/7/2016,13:25:00
396296,10776925,HZ543395,033XX W CONGRESS PKWY,BATTERY,SIMPLE,APARTMENT,TRUE,FALSE,2016,41.87458749,-87.7090365,12/7/2016,13:45:00
396297,10776926,HZ543409,011XX W WILSON AVE,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,2016,41.96538076,-87.65913666,12/7/2016,13:40:00
396298,10776927,HZ543411,070XX S LOOMIS BLVD,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,2016,41.76621589,-87.65899725,11/29/2016,11:00:00
396299,10776928,HZ543397,0000X N DEARBORN ST,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2016,41.88277424,-87.62942702,12/7/2016,13:15:00
396300,10776929,HZ543218,010XX W 76TH ST,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2016,41.75602236,-87.64950898,11/15/2016,11:00:00
396301,10776930,HZ543379,117XX S STATE ST,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,2016,41.68034718,-87.62273098,12/7/2016,13:08:00
396302,10776932,HZ543347,064XX N KEDZIE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.99821639,-87.70935631,12/5/2016,15:00:00
396303,10776933,HZ543417,050XX N PAULINA ST,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,2016,41.97284344,-87.67112723,12/7/2016,0:00:00
396304,10776936,HZ543406,063XX S DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2016,41.77870384,-87.6738946,12/7/2016,3:00:00
396305,10776937,HZ543259,015XX S KOLIN AVE,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,2016,41.86000343,-87.73354977,12/7/2016,12:15:00
396306,10776938,HZ543402,013XX W ESTES AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2016,42.01158435,-87.66469828,12/7/2016,14:15:00
396307,10776939,HZ543249,002XX W 104TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.70435365,-87.62971395,12/7/2016,6:00:00
396308,10776940,HZ542956,069XX N ASHLAND BLVD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,42.0072437,-87.67001263,12/6/2016,0:01:00
396309,10776942,HZ543332,037XX W 26TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2016,41.84433432,-87.7181021,12/7/2016,13:00:00
396310,10776943,HZ543211,036XX W 26TH ST,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,FALSE,FALSE,2016,41.84436109,-87.71644298,12/7/2016,11:42:00
396311,10776945,HZ543426,048XX W VAN BUREN ST,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,2016,41.87496943,-87.74553049,12/7/2016,14:29:00
396312,10776946,HZ543343,023XX S CHRISTIANA AVE,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2016,41.84904557,-87.70882978,12/7/2016,13:00:00
396313,10776947,HZ542740,077XX N MARSHFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,42.02168895,-87.67189399,12/6/2016,21:43:00
396314,10776948,HZ543359,001XX W 109TH ST,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, GROUNDS",TRUE,FALSE,2016,41.69618701,-87.62666131,12/7/2016,13:30:00
396315,10776949,HZ543026,001XX W GARFIELD BLVD,ASSAULT,AGGRAVATED: HANDGUN,CURRENCY EXCHANGE,FALSE,FALSE,2016,41.79458389,-87.62930735,12/7/2016,8:37:00
396316,10776951,HZ543312,034XX W 72ND ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2016,41.7624713,-87.70876096,12/5/2016,22:00:00
396317,10776952,HZ543311,005XX W 28TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2016,41.84358221,-87.64048142,10/6/2016,7:00:00
396318,10776953,HZ543414,008XX E 79TH ST,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,TRUE,FALSE,2016,41.75130511,-87.60359226,12/7/2016,14:15:00
396319,10776954,HZ543358,051XX W FOSTER AVE,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2016,41.97524249,-87.75559421,12/2/2016,16:00:00
396320,10776955,HZ543320,052XX W HENDERSON ST,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,APARTMENT,FALSE,FALSE,2016,41.94142101,-87.75796899,10/4/2016,0:01:00
396321,10776956,HZ543454,062XX W GUNNISON ST,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.96845082,-87.78473463,12/7/2016,9:00:00
396322,10776957,HZ543468,031XX W FRANKLIN BLVD,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2016,41.89008499,-87.70514685,12/7/2016,14:30:00
396323,10776958,HZ543362,008XX E 103RD ST,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2016,41.70751943,-87.60183902,12/7/2016,13:10:00
396324,10776959,HZ543368,056XX S ABERDEEN ST,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,TRUE,2016,41.79144352,-87.65237428,12/7/2016,14:08:00
396325,10776960,HZ542643,001XX E WACKER DR,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2016,41.88818954,-87.62377796,11/30/2016,8:56:00
396326,10776961,HZ543433,060XX S JUSTINE ST,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2016,41.78408341,-87.66311832,12/7/2016,14:30:00
396327,10776962,HZ543323,048XX W AUGUSTA BLVD,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,2016,41.89866426,-87.74680087,12/7/2016,12:17:00
396328,10776963,HZ543365,115XX S MICHIGAN AVE,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2016,41.68499224,-87.62077983,12/7/2016,13:54:00
396329,10776964,HZ543514,043XX S FAIRFIELD AVE,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2016,41.81474384,-87.69317642,11/28/2016,10:03:00
396330,10089672,HY278164,028XX S CALIFORNIA AVE,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,2015,41.84057275,-87.69511727,5/28/2015,9:00:00
396331,10776965,HZ543491,011XX N LAWNDALE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.90147694,-87.7189534,8/31/2016,9:00:00
396332,10776966,HZ543146,027XX N LONG AVE,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.93020002,-87.76129279,12/6/2016,12:45:00
396333,10776967,HZ543519,043XX S MAPLEWOOD AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2016,41.81465065,-87.6882911,12/7/2016,15:00:00
396334,10776969,HZ543422,066XX S HONORE ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2016,41.77335276,-87.67013311,12/7/2016,14:30:00
396335,10776971,HZ543431,031XX N CLARK ST,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,2016,41.93859561,-87.64957603,12/3/2016,13:30:00
396336,10776972,HZ543375,031XX N AUSTIN AVE,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,2016,41.93793794,-87.77620095,8/5/2016,13:00:00
396337,10776973,HZ543440,001XX N STATE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2016,41.88350019,-87.6278767,12/2/2016,12:45:00
396338,10776974,HZ543164,065XX S WOOD ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2016,41.77512988,-87.66897832,12/6/2016,19:35:00
396339,10776975,HZ543494,014XX W 110TH PL,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2016,41.69308303,-87.65766733,12/7/2016,14:20:00
396340,10776976,HZ543482,008XX W GUNNISON ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.97007788,-87.65107807,12/3/2016,9:30:00
396341,10776977,HZ543498,002XX W MERCHANDISE MART PLZ,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2016,41.88796617,-87.6347907,12/7/2016,12:30:00
396342,10776978,HZ543463,047XX S LAKE PARK AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,STREET,FALSE,FALSE,2016,41.80929706,-87.59196703,12/7/2016,8:45:00
396343,10776979,HZ543388,043XX S ST LAWRENCE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.81607162,-87.61162503,12/7/2016,13:45:00
396344,10776980,HZ543432,012XX W NELSON ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,2016,41.93709581,-87.65954125,12/3/2016,13:30:00
